sector,business_vintage_months,monthly_upi_inflow,monthly_upi_outflow,upi_transaction_count,avg_transaction_value,upi_inflow_growth_rate,cash_flow_volatility,avg_bank_balance,gst_monthly_turnover,gst_filing_regularity,gst_late_filings_count,digital_invoice_count_monthly,on_time_payment_ratio,bounced_payment_count,existing_loan_emi_ratio,financial_health_score,risk_category
manufacturing_small,26,100426.1,68080.5,164,609.7,12.68,0.0773,7164.28,66509.15,0.8499,1,56,0.6272,0,0.1696,70.86,Low Risk
restaurant_food,55,35402.56,30158.16,98,360.59,-12.92,0.2093,7381.79,23773.72,0.7189,4,30,0.9336,0,0.4347,60.46,Medium Risk
textile_apparel,33,41375.36,30172.9,91,452.55,6.96,0.215,12689.06,41880.67,0.7435,0,33,0.6742,2,0.3488,51.57,Medium Risk
services_professional,46,282632.75,176198.6,1031,274.12,5.9,0.0935,89494.23,294007.98,0.6463,1,334,0.6011,4,0.208,62.46,Medium Risk
grocery_retail,23,146368.61,102912.86,391,374.26,2.77,0.1537,34081.44,99322.56,0.8689,3,115,0.6223,1,0.3151,64.8,Medium Risk
electronics_repair,69,18705.91,12130.48,141,132.28,4.53,0.2005,3533.7,19659.81,0.9562,0,43,0.78,2,0.1781,68.01,Medium Risk
wholesale_trade,30,46290.46,25575.66,87,527.44,6.78,0.272,7185.21,38214.06,0.9317,0,20,0.9031,0,0.5739,53.84,Medium Risk
wholesale_trade,70,74479.35,46967.27,157,472.87,16.15,0.2058,24757.17,53678.04,0.9121,0,54,0.8072,0,0.3018,66.08,Medium Risk
manufacturing_small,6,251115.95,189614.07,787,318.85,-18.3,0.2089,48550.07,234557.86,0.7518,0,236,0.7491,3,0.1677,70.55,Low Risk
manufacturing_small,40,323447.68,238510.91,722,447.93,18.45,0.2288,109439.08,212711.72,0.7729,3,215,0.9432,1,0.1623,72.81,Low Risk
grocery_retail,117,36386.44,29081.65,125,290.32,-12.73,0.2471,3431.92,38164.41,0.7791,1,35,0.8126,1,0.1684,58.04,Medium Risk
restaurant_food,64,51427.19,35245.86,277,185.57,6.5,0.1748,10832.3,59011.41,0.8343,0,88,0.7402,1,0.1581,62.17,Medium Risk
textile_apparel,21,147511.13,110255.49,164,894.09,19.78,0.3369,27531.91,98149.76,0.8224,4,53,0.6544,5,0.1346,62.9,Medium Risk
manufacturing_small,32,339539.73,336074.62,366,925.95,4.31,0.1262,39396.96,283253.08,0.8421,1,106,0.886,1,0.268,73.25,Low Risk
wholesale_trade,38,109834.51,78498.91,322,340.44,24.49,0.7368,12944.96,83346.88,0.68,2,100,0.5888,1,0.2325,43.49,High Risk
grocery_retail,20,1312369.48,626287.24,1999,656.4,-17.7,0.2053,120581.6,1186479.23,0.6683,2,590,0.7247,2,0.2202,62.77,Medium Risk
services_professional,26,37222.26,34609.64,106,349.11,12.45,0.02,9021.07,37178.1,0.7533,1,25,0.7849,0,0.2674,59.85,Medium Risk
wholesale_trade,47,137877.21,116037.55,330,416.92,-6.41,0.0626,21002.92,125991.63,0.9478,0,97,0.9746,0,0.4636,72.38,Low Risk
textile_apparel,51,144593.47,145458.03,374,386.33,-12.13,0.0417,13132.22,102250.89,0.7532,0,112,0.8875,0,0.4792,68.48,Medium Risk
wholesale_trade,46,139713.3,85453.98,679,205.55,-9.01,0.0424,13102.41,122998.28,0.6588,4,197,0.6276,1,0.1565,66.47,Medium Risk
restaurant_food,21,70285.68,49976.52,286,245.68,-2.72,0.4572,22908.44,67332.79,0.9385,0,66,0.9424,0,0.1217,65.02,Medium Risk
grocery_retail,13,113771.71,102885.99,326,348.08,2.3,0.1706,34312.29,103350.31,0.5652,5,88,0.8769,2,0.0806,59.83,Medium Risk
grocery_retail,24,47587.4,44908.68,80,591.62,12.04,0.02,14731.73,31428.92,0.8085,1,23,0.9157,0,0.024,74.66,Low Risk
grocery_retail,91,62665.07,53427.94,393,159.42,1.35,0.103,11277.03,47029.11,0.4787,2,132,0.8313,1,0.3793,59.41,Medium Risk
wholesale_trade,37,164993.02,110015.76,144,1140.94,0.21,0.1524,51679.5,124016.27,0.855,1,35,0.8116,1,0.4399,72.59,Low Risk
services_professional,21,374131.44,291424.73,1118,334.51,12.62,0.3001,36382.36,317029.98,0.8468,1,352,0.7486,0,0.4055,80.39,Low Risk
wholesale_trade,34,142806.56,135300.64,178,798.29,-21.87,0.2254,41962.36,103404.1,0.625,2,53,0.9586,0,0.2417,62.24,Medium Risk
grocery_retail,64,17047.24,17076.24,145,117.53,-0.15,0.2259,1084.7,17638.32,0.5557,5,47,0.931,0,0.4577,46.59,Medium Risk
manufacturing_small,9,21460.63,19328.93,52,412.06,1.07,0.0718,1373.35,19825.7,0.8668,1,15,0.7863,1,0.0661,64.03,Medium Risk
restaurant_food,29,29619.52,18866.03,23,1245.92,11.49,0.5559,5974.16,29873.56,0.6889,2,7,0.7454,0,0.3014,53.3,Medium Risk
grocery_retail,67,74732.45,43659.48,210,355.37,14.04,0.1049,17331.82,62641.98,0.9417,1,69,0.8879,1,0.1622,82.9,Low Risk
wholesale_trade,20,60931.62,56947.66,118,512.06,6.47,0.2809,18876.51,43969.05,0.6539,1,34,0.8745,0,0.1304,66.26,Medium Risk
textile_apparel,75,57032.49,47947.14,133,426.06,-10.83,0.2425,4939.83,56253.84,0.7997,0,37,0.6531,3,0.157,58.24,Medium Risk
manufacturing_small,28,70345.47,53755.28,693,101.4,3.51,0.2751,13583.64,49646.75,0.7758,2,205,0.6939,2,0.11,63.81,Medium Risk
pharmacy_medical,67,88319.07,77890.55,115,767.85,8.51,0.3515,23540.29,80031.96,0.9561,0,34,0.6889,2,0.567,64.62,Medium Risk
textile_apparel,31,40460.54,30658.42,64,626.22,1.16,0.1033,11149.8,37137.52,0.6378,0,35,0.5054,1,0.393,53.8,Medium Risk
electronics_repair,8,84616.34,67682.91,231,365.33,-0.39,0.2711,24506.47,91964.74,0.6955,3,78,0.7774,2,0.2704,48.47,Medium Risk
textile_apparel,38,123558.72,93877.89,313,394.38,17.25,0.0914,37546.81,99605.84,0.9371,0,102,0.8042,1,0.19,74.86,Low Risk
electronics_repair,51,43901.4,27426.53,164,266.34,4.24,0.0759,4698.67,29322.99,0.9072,0,51,0.9605,0,0.0109,76.11,Low Risk
textile_apparel,34,62632.11,50843.12,355,176.16,-15.75,0.5211,4630.39,45215.71,0.9272,0,94,0.6703,2,0.4304,50.28,Medium Risk
grocery_retail,30,36070.23,34562.59,226,159.57,23.39,0.0602,2085.43,28153.99,0.6767,4,62,0.6468,1,0.3628,55.46,Medium Risk
services_professional,13,134393.0,129583.79,164,817.0,-3.13,0.061,31022.66,129908.66,0.8685,1,51,0.7947,0,0.2541,77.1,Low Risk
services_professional,85,51584.18,36829.14,48,1061.7,-0.25,0.0879,6770.3,51043.6,0.3285,7,16,0.9496,1,0.1697,56.39,Medium Risk
restaurant_food,27,53442.55,42547.3,396,134.85,22.24,0.1011,3107.26,56189.04,0.6788,3,123,0.8734,0,0.2161,66.76,Medium Risk
manufacturing_small,43,12316.22,5457.05,40,305.06,-12.54,0.1242,2294.99,12887.25,0.7557,1,14,0.8728,3,0.4338,55.93,Medium Risk
services_professional,28,29544.88,28003.49,15,1934.59,9.74,0.1487,8023.19,32140.76,0.8309,0,7,0.736,1,0.3618,62.35,Medium Risk
manufacturing_small,18,178914.95,111617.68,576,310.4,-12.58,0.2881,20595.6,137222.47,0.8799,1,188,0.7149,1,0.5105,56.79,Medium Risk
wholesale_trade,30,258735.21,149881.93,737,350.67,16.55,0.1465,17772.66,193737.24,0.9034,0,258,0.8415,0,0.1541,76.39,Low Risk
services_professional,72,144842.23,132661.36,209,690.03,24.52,0.4842,26819.29,139928.16,0.6814,0,56,0.5845,0,0.0569,74.38,Low Risk
textile_apparel,31,13624.78,11134.92,23,585.53,27.63,0.0939,3077.91,11541.72,0.7035,1,6,0.9446,0,0.1581,55.81,Medium Risk
manufacturing_small,30,19748.26,13373.32,64,304.68,-0.72,0.1683,3906.45,20494.47,0.6834,2,21,0.8063,2,0.1208,52.55,Medium Risk
wholesale_trade,70,449746.33,314357.29,1009,445.31,10.86,0.2512,65567.2,317306.31,0.6579,3,309,0.7875,3,0.2141,66.46,Medium Risk
textile_apparel,71,124295.3,88241.44,583,213.02,8.04,0.3426,39177.59,131090.15,0.8965,0,180,0.7516,0,0.0841,76.55,Low Risk
electronics_repair,51,61837.21,45357.99,114,540.73,8.14,0.2283,13745.27,43470.13,0.9585,0,37,0.7584,1,0.1501,69.05,Medium Risk
services_professional,29,36546.74,24963.01,9,4046.87,9.05,0.04,2347.93,22668.79,0.5228,3,3,0.7962,0,0.2322,63.34,Medium Risk
textile_apparel,41,366462.13,268606.88,961,381.22,-0.11,0.1001,81582.14,318429.23,0.7543,3,306,0.8937,1,0.0709,69.58,Medium Risk
textile_apparel,18,156695.96,131416.75,266,587.73,4.88,0.0969,13431.72,162071.93,0.7612,1,72,0.6849,3,0.3877,51.16,Medium Risk
services_professional,19,53927.18,47321.31,293,183.86,-4.13,0.1988,6030.53,58386.91,0.7616,1,95,0.5495,3,0.1446,64.48,Medium Risk
manufacturing_small,18,212096.12,187866.87,705,300.61,10.66,0.2045,34110.84,182397.93,0.7553,3,226,0.6236,2,0.0691,59.11,Medium Risk
wholesale_trade,94,61457.94,48959.55,277,221.37,7.24,0.1254,12344.95,67850.33,0.8111,0,70,0.735,0,0.238,68.96,Medium Risk
pharmacy_medical,81,239698.08,219689.65,370,646.19,-1.43,0.0589,48837.07,258565.48,0.7668,1,99,0.7357,0,0.046,81.38,Low Risk
services_professional,34,76988.77,59595.84,393,195.59,5.77,0.1118,16570.78,59122.78,0.5541,3,111,0.8387,0,0.0776,65.79,Medium Risk
wholesale_trade,28,63230.17,52706.12,135,465.1,-12.82,0.1397,20285.37,38913.67,0.7972,2,43,0.9869,0,0.3468,68.32,Medium Risk
grocery_retail,14,37156.67,26557.21,223,166.56,6.57,0.1333,11851.82,37996.19,0.6927,3,76,0.576,0,0.1005,57.0,Medium Risk
wholesale_trade,68,224736.46,199123.76,554,405.62,-24.04,0.0547,36380.73,138663.99,0.8635,0,141,0.8423,0,0.279,76.99,Low Risk
electronics_repair,24,129567.78,81270.63,282,457.88,-24.49,0.0927,31064.2,114205.73,0.3376,8,96,0.6297,1,0.1953,43.91,High Risk
manufacturing_small,22,175089.53,105818.45,351,498.04,5.9,0.2916,31205.77,154115.75,0.7473,1,98,0.8658,0,0.402,63.61,Medium Risk
wholesale_trade,33,51211.45,35934.52,191,267.49,-12.72,0.4215,8654.85,51527.1,0.7164,4,58,0.9042,2,0.2229,57.57,Medium Risk
grocery_retail,25,72205.99,52484.91,192,375.57,3.73,0.3667,24790.07,70782.06,0.6752,2,68,0.8952,0,0.2566,61.46,Medium Risk
wholesale_trade,60,44892.82,37692.07,125,358.87,-9.99,0.4834,7356.38,33630.35,0.9612,0,41,0.8899,1,0.3985,62.83,Medium Risk
restaurant_food,66,51877.71,35909.21,65,790.01,3.48,0.4704,14893.19,35309.17,0.9118,0,22,0.9797,0,0.1833,64.7,Medium Risk
grocery_retail,38,35945.23,30847.25,137,261.13,-6.44,0.0954,4614.54,37226.19,0.8071,1,32,0.9304,0,0.1106,62.54,Medium Risk
textile_apparel,22,91094.64,73822.92,188,482.79,-5.45,0.1805,13557.04,90153.09,0.8871,1,57,0.5479,1,0.1902,65.87,Medium Risk
electronics_repair,23,236962.42,209598.13,632,374.58,-12.75,0.0436,41060.58,256003.67,0.7789,2,185,0.865,0,0.2727,58.11,Medium Risk
services_professional,48,59625.46,50831.25,95,623.66,-11.58,0.051,9469.23,58333.84,0.7877,1,37,0.7975,1,0.36,66.64,Medium Risk
textile_apparel,26,189649.52,140142.64,1021,185.64,34.62,0.0563,18018.06,168545.7,0.791,3,332,0.7407,5,0.0856,57.7,Medium Risk
services_professional,14,23516.68,18743.81,53,437.05,8.53,0.2117,5024.28,24655.8,0.6183,2,13,0.8757,0,0.2304,59.48,Medium Risk
wholesale_trade,71,22453.46,20225.41,45,488.72,1.28,0.1513,4015.42,19549.07,0.7632,3,14,0.8375,2,0.183,59.41,Medium Risk
services_professional,61,190304.87,138274.38,479,396.65,-2.75,0.1492,33739.4,170034.69,0.7938,0,148,0.8823,0,0.6119,68.92,Medium Risk
pharmacy_medical,26,193682.91,133145.32,807,239.84,12.9,0.2272,53188.08,193517.45,0.8309,1,233,0.8348,1,0.18,62.47,Medium Risk
wholesale_trade,92,16749.82,14367.67,69,242.25,17.08,0.0799,5374.15,17422.42,0.7589,0,25,0.8753,1,0.2553,67.35,Medium Risk
restaurant_food,55,10165.09,5743.28,5,1696.65,-9.11,0.3844,1702.19,9190.73,0.6899,2,3,0.8036,1,0.2528,51.33,Medium Risk
manufacturing_small,40,799009.84,464128.85,2982,267.92,-2.07,0.5339,261578.06,876639.29,0.8248,0,873,0.734,2,0.2914,61.77,Medium Risk
services_professional,12,46910.46,29945.95,75,620.25,15.34,0.2835,4281.34,46157.7,0.7676,0,31,0.868,1,0.4757,64.14,Medium Risk
pharmacy_medical,65,161777.61,125509.09,271,595.13,0.21,0.1639,48534.7,158266.79,0.931,0,99,0.9639,1,0.1797,77.63,Low Risk
pharmacy_medical,72,61261.62,45463.62,73,833.13,11.37,0.2096,9483.75,45173.46,0.757,2,19,0.894,0,0.1755,60.99,Medium Risk
textile_apparel,21,141642.25,97465.51,628,225.32,12.73,0.1019,44065.08,108810.43,0.7077,3,191,0.7815,1,0.2631,66.28,Medium Risk
electronics_repair,67,176651.86,105204.3,476,370.47,3.53,0.1234,11522.04,193814.67,0.5987,2,160,0.5694,2,0.3513,56.27,Medium Risk
restaurant_food,23,66701.16,53909.57,393,169.62,-4.19,0.1322,13274.04,60797.73,0.515,5,116,0.8449,2,0.2399,57.4,Medium Risk
textile_apparel,17,32060.77,28927.58,79,403.58,2.18,0.2298,9564.19,35867.33,0.5338,6,30,0.8396,1,0.3494,50.84,Medium Risk
restaurant_food,40,89492.17,54910.73,88,1008.54,6.24,0.0849,6593.95,100562.88,0.6733,4,25,0.9292,0,0.1358,70.66,Low Risk
grocery_retail,18,138796.51,110873.33,259,535.0,1.43,0.1106,9580.76,144289.95,0.7892,3,92,0.8563,1,0.4598,54.92,Medium Risk
textile_apparel,53,73683.23,43818.42,167,439.51,15.12,0.0744,15852.63,48492.42,0.3988,5,53,0.8975,0,0.4669,52.6,Medium Risk
textile_apparel,83,71096.6,42869.68,265,267.64,-17.85,0.2888,17411.18,73907.79,0.6954,3,72,0.9437,0,0.1617,60.49,Medium Risk
textile_apparel,44,109815.44,76147.18,248,441.05,20.61,0.1313,17403.49,98165.34,0.9662,0,74,0.6209,0,0.1946,72.12,Low Risk
pharmacy_medical,23,26125.2,22009.45,90,288.64,17.91,0.1088,2517.28,26153.81,0.64,2,28,0.7321,3,0.2911,62.26,Medium Risk
manufacturing_small,39,38883.16,28355.29,77,500.99,14.21,0.255,5693.52,31443.34,0.4541,3,21,0.937,0,0.3251,57.24,Medium Risk
electronics_repair,40,58281.24,48711.12,94,616.56,-5.46,0.0511,15659.68,59889.18,0.5043,4,33,0.8015,0,0.3482,64.76,Medium Risk
electronics_repair,48,50426.48,36341.36,62,803.72,28.1,0.3978,4467.2,31333.81,0.8722,2,10,0.9595,0,0.286,66.09,Medium Risk
wholesale_trade,85,69712.39,72992.37,198,352.01,10.67,0.2383,19902.07,66348.43,0.7357,2,69,0.9167,1,0.4581,67.53,Medium Risk
textile_apparel,77,53252.21,45786.75,144,368.45,-1.92,0.3005,11689.94,34267.1,0.6394,2,49,0.6589,2,0.0654,57.59,Medium Risk
restaurant_food,52,137934.0,66312.46,579,238.16,-5.89,0.1593,14248.79,104010.24,0.7539,0,192,0.9001,0,0.5837,64.72,Medium Risk
pharmacy_medical,30,8000.0,6054.87,19,408.49,16.46,0.3593,2680.82,5082.44,0.9325,0,5,0.7826,4,0.1523,59.71,Medium Risk
textile_apparel,82,24050.08,14586.25,54,444.73,-9.55,0.0319,4615.06,15624.92,0.7132,1,20,0.6663,4,0.0101,62.53,Medium Risk
wholesale_trade,55,71421.73,73110.86,150,474.72,-11.72,0.0937,10415.5,49728.95,0.8123,1,43,0.8736,1,0.136,69.07,Medium Risk
wholesale_trade,25,79366.64,52478.61,82,958.43,-3.02,0.3829,13016.06,62924.25,0.9105,2,34,0.8642,1,0.3843,59.72,Medium Risk
services_professional,12,36210.93,17863.55,33,1080.98,8.41,0.1465,4458.68,29199.71,0.7943,1,8,0.8082,1,0.1349,59.52,Medium Risk
grocery_retail,40,108506.43,83441.05,1792,60.53,0.12,0.205,20532.33,123169.58,0.52,0,506,0.7342,2,0.4903,58.79,Medium Risk
grocery_retail,26,106925.3,87012.17,77,1381.91,-1.39,0.14,6091.19,68808.85,0.8514,1,30,0.9089,0,0.6243,61.49,Medium Risk
electronics_repair,50,28778.48,19597.39,40,707.37,19.55,0.3181,10028.63,17793.87,0.8095,1,13,0.9439,0,0.0918,75.0,Low Risk
wholesale_trade,61,46090.08,42566.85,41,1123.0,-18.52,0.2234,3591.48,34404.63,0.7838,1,9,0.8453,1,0.3113,66.71,Medium Risk
textile_apparel,61,66212.22,42804.85,37,1766.91,-14.32,0.0378,20107.95,45381.95,0.884,2,8,0.9298,0,0.4838,65.94,Medium Risk
restaurant_food,27,39291.7,33659.68,262,149.5,-7.92,0.115,4775.17,33332.5,0.9441,0,93,0.6706,3,0.5428,55.19,Medium Risk
electronics_repair,32,67875.74,38265.74,44,1510.04,16.05,0.1143,12089.11,44452.19,0.804,3,13,0.982,0,0.6825,54.51,Medium Risk
services_professional,56,48848.51,44994.14,120,405.47,14.76,0.0287,16297.93,39540.2,0.7667,3,33,0.5663,2,0.1441,67.68,Medium Risk
textile_apparel,17,38151.36,30423.97,58,653.25,4.6,0.6396,7296.59,30538.69,0.7265,3,18,0.3562,4,0.1641,37.6,High Risk
textile_apparel,53,230918.21,185062.38,274,841.88,-3.98,0.284,77339.95,264527.27,0.9863,0,84,0.7936,0,0.1052,75.73,Low Risk
manufacturing_small,25,17778.95,10759.11,38,458.79,16.91,0.0406,2098.75,16145.37,0.7044,3,14,0.6807,1,0.4476,48.97,Medium Risk
grocery_retail,47,40844.98,32938.72,208,196.2,8.91,0.0941,12287.71,29005.15,0.8375,1,69,0.6431,3,0.1681,66.06,Medium Risk
grocery_retail,17,111722.01,86483.86,256,436.02,24.15,0.0885,24812.92,80386.67,0.6527,2,93,0.8524,0,0.247,57.89,Medium Risk
textile_apparel,27,300492.46,197485.0,1388,216.4,10.81,0.0886,56846.11,297571.75,0.5623,3,420,0.4606,0,0.115,61.6,Medium Risk
textile_apparel,13,20314.03,18376.8,45,448.04,-2.04,0.1073,4170.96,14172.1,0.9049,1,14,0.8487,2,0.2075,62.89,Medium Risk
pharmacy_medical,36,59321.09,43357.57,59,1000.36,42.8,0.3411,12864.13,42961.42,0.702,3,15,0.988,0,0.2368,68.57,Medium Risk
manufacturing_small,68,30693.84,16804.1,85,357.64,-11.23,0.0238,7395.94,29071.05,0.6806,1,16,0.6899,3,0.2154,61.29,Medium Risk
electronics_repair,28,78220.64,51130.82,396,197.51,1.11,0.2525,26492.66,68176.83,0.7146,1,117,0.735,1,0.3435,55.93,Medium Risk
grocery_retail,17,60409.14,40518.19,208,290.21,2.15,0.0773,14858.67,54741.98,0.8946,0,66,0.7824,1,0.2639,73.32,Low Risk
grocery_retail,23,142547.56,103669.48,424,336.19,6.17,0.2768,46181.87,135494.4,0.9556,0,128,0.8202,2,0.4939,65.02,Medium Risk
electronics_repair,19,71986.77,46671.47,96,749.08,-2.41,0.2395,19648.99,74261.08,0.8795,3,26,0.6406,2,0.2955,52.21,Medium Risk
restaurant_food,37,22734.91,14665.58,111,204.51,-0.97,0.0626,1464.76,25284.47,0.7093,1,41,0.6707,0,0.3421,60.01,Medium Risk
textile_apparel,88,92607.4,70867.69,67,1364.01,-13.21,0.481,17074.09,65023.11,0.7976,1,15,0.6644,1,0.2076,54.45,Medium Risk
grocery_retail,46,140943.66,105466.21,1255,112.22,5.31,0.027,7383.32,141167.75,0.9793,0,361,0.8665,1,0.1136,67.75,Medium Risk
textile_apparel,39,50891.84,34656.01,163,311.47,9.56,0.2372,15339.18,34264.73,0.909,1,54,0.8037,1,0.1319,63.13,Medium Risk
services_professional,64,16610.61,10827.12,56,291.55,11.19,0.3259,4106.92,16300.55,0.8282,0,17,0.9533,0,0.096,63.1,Medium Risk
pharmacy_medical,27,133985.45,110815.38,112,1186.77,-0.42,0.3647,41609.19,131259.98,0.6074,2,50,0.8697,2,0.038,64.34,Medium Risk
grocery_retail,63,199118.46,172857.99,164,1210.74,1.96,0.0426,60763.41,225166.0,0.7813,0,50,0.7544,1,0.1446,84.05,Low Risk
textile_apparel,37,72920.5,47844.39,259,281.27,-9.35,0.2201,20843.97,50416.77,0.6482,1,74,0.4386,2,0.6149,48.36,Medium Risk
manufacturing_small,30,70585.59,54055.1,212,332.86,-2.27,0.095,20399.81,69252.41,0.9255,0,66,0.6563,0,0.2032,64.69,Medium Risk
electronics_repair,45,55770.86,49771.3,92,605.08,16.51,0.2342,19046.13,53845.75,0.7469,2,35,0.839,1,0.368,64.88,Medium Risk
manufacturing_small,9,110610.49,83648.29,107,1033.65,-5.86,0.02,21345.42,111663.77,0.9122,0,30,0.6267,3,0.4408,62.01,Medium Risk
services_professional,83,130646.73,78710.99,98,1325.52,-5.64,0.456,17966.72,103300.11,0.2274,3,33,0.8075,2,0.0559,56.89,Medium Risk
grocery_retail,24,84503.18,65738.9,182,463.16,16.03,0.2274,12130.15,97012.97,0.6265,5,66,0.7432,2,0.04,61.47,Medium Risk
electronics_repair,31,49213.75,29106.89,220,223.27,5.07,0.1367,16807.4,53446.6,0.6981,3,54,0.8323,1,0.089,57.89,Medium Risk
grocery_retail,36,55051.92,37562.77,91,598.53,9.97,0.1133,13770.55,36161.65,0.9651,0,43,0.9023,0,0.3185,63.49,Medium Risk
electronics_repair,83,90321.56,60821.5,261,345.45,9.68,0.0318,6518.85,65344.72,0.6637,0,98,0.5841,2,0.1258,67.06,Medium Risk
textile_apparel,73,58672.57,41276.26,237,247.55,6.98,0.2076,14831.82,50567.26,0.5416,3,77,0.8516,4,0.236,58.38,Medium Risk
services_professional,14,94371.95,69685.92,1040,90.66,-0.6,0.331,5981.69,61232.91,0.9951,0,288,0.6969,4,0.1206,64.42,Medium Risk
services_professional,6,36968.37,27150.79,146,252.2,3.75,0.0588,8082.93,36282.09,0.6429,6,31,0.6449,2,0.3834,48.29,Medium Risk
restaurant_food,11,146198.11,124838.1,414,352.39,8.8,0.2543,50386.95,160903.92,0.8505,1,143,0.9403,0,0.23,62.76,Medium Risk
restaurant_food,11,38820.87,24576.75,90,430.76,19.03,0.4094,13399.1,37625.84,0.915,0,34,0.5495,2,0.2419,44.35,High Risk
pharmacy_medical,13,135965.47,89637.53,672,202.04,5.84,0.6245,12186.89,83566.21,0.3504,5,205,0.8982,1,0.1579,40.96,High Risk
restaurant_food,20,60485.16,32883.1,121,495.81,-18.86,0.1696,12908.37,55075.2,0.8986,1,36,0.9551,1,0.2428,61.89,Medium Risk
textile_apparel,73,117809.17,87185.06,167,703.62,-9.73,0.0215,25876.39,87211.24,0.6509,0,57,0.4005,4,0.1746,58.57,Medium Risk
electronics_repair,61,38324.16,28498.0,321,119.23,13.93,0.0636,4985.83,33676.33,0.7544,2,86,0.6117,0,0.2544,63.8,Medium Risk
services_professional,139,109621.48,72135.74,187,583.72,14.45,0.0915,38016.92,103081.24,0.9896,0,51,0.9224,1,0.2681,82.33,Low Risk
textile_apparel,41,73624.39,46889.88,189,389.36,0.07,0.2064,8889.88,67387.96,0.781,1,82,0.861,0,0.3634,58.73,Medium Risk
pharmacy_medical,97,122643.65,97586.72,341,359.5,27.99,0.2638,28817.1,125869.8,0.7079,3,100,0.8019,3,0.4701,60.61,Medium Risk
wholesale_trade,75,232173.16,187899.23,714,324.91,-0.68,0.2252,59662.26,238336.78,0.8334,0,227,0.9122,0,0.2684,74.1,Low Risk
manufacturing_small,31,29602.14,19211.81,30,969.3,4.91,0.2421,7065.81,24772.45,0.6929,2,11,0.9271,0,0.0596,60.29,Medium Risk
wholesale_trade,9,45124.62,30412.07,130,344.87,-23.27,0.1396,12972.05,37792.72,0.9265,1,33,0.7942,3,0.4186,50.55,Medium Risk
services_professional,25,403569.83,280824.7,1603,251.66,-15.68,0.1593,28915.41,457222.6,0.8505,3,469,0.9122,0,0.32,67.31,Medium Risk
restaurant_food,40,214070.61,157154.11,1681,127.32,-16.61,0.1152,50721.21,163170.24,0.5592,5,521,0.8436,2,0.3951,53.93,Medium Risk
manufacturing_small,56,71906.08,46886.62,147,487.45,1.2,0.1237,7506.03,65342.7,0.7848,2,37,0.8461,1,0.2988,74.27,Low Risk
grocery_retail,26,93797.71,73767.01,252,371.59,-5.45,0.0633,11951.32,80188.23,0.8091,2,85,0.9624,0,0.1157,72.84,Low Risk
manufacturing_small,74,44731.21,36202.45,78,572.17,-5.79,0.0316,10767.56,34074.66,0.6377,0,20,0.954,0,0.2478,70.69,Low Risk
electronics_repair,80,63368.31,44461.47,253,249.98,6.94,0.0442,21585.41,43129.75,0.5629,2,78,0.8526,0,0.2784,69.56,Medium Risk
services_professional,59,44202.98,32243.31,32,1366.19,-10.03,0.2422,7912.84,33380.08,0.8399,1,6,0.7867,0,0.2505,64.55,Medium Risk
grocery_retail,44,108960.1,89587.71,125,866.38,-9.59,0.1773,26066.84,106507.24,0.7849,1,38,0.9393,0,0.2782,74.3,Low Risk
grocery_retail,88,63753.05,38697.67,75,843.71,9.72,0.0364,19443.19,51484.63,0.4414,5,15,0.9445,0,0.1348,67.61,Medium Risk
restaurant_food,101,95989.31,74760.95,585,164.05,15.47,0.1527,23600.21,95457.82,0.8852,2,166,0.8851,1,0.2723,63.93,Medium Risk
manufacturing_small,15,225352.93,152455.97,337,666.99,22.21,0.1468,35846.05,229002.43,0.8872,0,107,0.8576,0,0.2663,67.49,Medium Risk
electronics_repair,46,206824.8,165445.95,1007,205.27,-5.74,0.1049,18999.57,205026.17,0.3316,6,330,0.9045,0,0.5381,46.52,Medium Risk
manufacturing_small,25,194865.86,123819.44,457,425.49,10.64,0.1638,34927.71,217087.76,0.5922,0,150,0.8571,1,0.4235,68.41,Medium Risk
pharmacy_medical,11,8000.0,5615.72,5,1463.17,0.06,0.1607,1287.41,5915.19,0.9171,0,1,0.8614,1,0.2507,63.52,Medium Risk
textile_apparel,34,493061.87,307428.6,2318,212.7,-8.71,0.3094,101576.94,357630.62,0.6987,3,702,0.8064,0,0.1507,59.48,Medium Risk
electronics_repair,23,19267.3,15160.29,41,465.0,19.39,0.3065,3192.06,17070.4,0.6296,1,12,0.6539,2,0.3736,47.86,Medium Risk
manufacturing_small,8,46072.34,43295.37,84,545.79,-10.13,0.1016,6345.8,45815.43,0.8261,0,18,0.4969,1,0.2521,60.88,Medium Risk
restaurant_food,21,138394.03,90103.38,159,868.52,4.87,0.1316,39632.21,88503.52,0.7529,1,50,0.531,3,0.3539,48.79,Medium Risk
textile_apparel,9,46245.95,37413.43,28,1616.18,-19.34,0.5998,4787.25,30756.82,0.8407,0,5,0.7905,1,0.042,53.72,Medium Risk
